X_COORD,Y_COORD,SOFT_BIN,HARD_BIN,SITE_NUM,PART_ID,SourceFile
37,123,1,1,2,288,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,123,37,8,3,289,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,121,1,1,4,290,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,121,1,1,6,291,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,121,1,1,7,292,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,119,1,1,8,293,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,119,1,1,9,294,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,119,1,1,10,295,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,119,1,1,11,296,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,117,1,1,12,297,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,117,1,1,13,298,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,117,1,1,14,299,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,117,1,1,15,300,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,123,1,1,0,301,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,123,1,1,1,302,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,123,37,8,2,303,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,123,1,1,3,304,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,121,1,1,4,305,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,121,1,1,5,306,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,121,1,1,6,307,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,121,1,1,7,308,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,119,1,1,8,309,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,119,1,1,9,310,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,119,37,8,10,311,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,119,1,1,11,312,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,117,1,1,12,313,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,117,1,1,13,314,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,117,1,1,14,315,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,117,1,1,15,316,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
27,123,1,1,0,317,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,123,1,1,1,318,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,123,1,1,2,319,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,123,1,1,3,320,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,121,1,1,5,321,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,121,1,1,6,322,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,121,1,1,7,323,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
27,119,1,1,8,324,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,119,1,1,9,325,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,119,1,1,10,326,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,119,1,1,11,327,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
27,117,1,1,12,328,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,117,1,1,13,329,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,117,1,1,14,330,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,117,1,1,15,331,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,123,1,1,0,332,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,123,1,1,1,333,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,123,1,1,2,334,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,123,1,1,3,335,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,121,1,1,4,336,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,121,1,1,5,337,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,121,1,1,6,338,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,121,1,1,7,339,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,119,37,8,8,340,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,119,1,1,9,341,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,119,37,8,10,342,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,119,1,1,11,343,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,117,37,8,12,344,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,117,37,8,13,345,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,117,37,8,14,346,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,117,1,1,15,347,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,123,1,1,3,348,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,121,37,8,5,349,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
21,121,37,8,6,350,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,121,37,8,7,351,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
19,119,37,8,8,352,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,119,1,1,9,353,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
21,119,37,8,10,354,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,119,1,1,11,355,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
19,117,1,1,12,356,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,117,37,8,13,357,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
21,117,1,1,14,358,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,117,1,1,15,359,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
18,119,37,8,11,360,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
16,117,1,1,13,361,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
17,117,1,1,14,362,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
18,117,1,1,15,363,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
15,116,1,1,14,364,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
16,116,1,1,15,365,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
19,120,1,1,6,366,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,120,1,1,7,367,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
17,118,1,1,8,368,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
18,118,1,1,9,369,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
19,118,1,1,10,370,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,118,1,1,11,371,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
17,116,37,8,12,372,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
18,116,1,1,13,373,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
19,116,1,1,14,374,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,116,37,8,15,375,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
21,122,37,8,0,376,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,122,37,8,1,377,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,122,27,8,2,378,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,122,37,8,3,379,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
21,120,1,1,4,380,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,120,37,8,5,381,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,120,37,8,6,382,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,120,1,1,7,383,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
21,118,37,8,8,384,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,118,1,1,9,385,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,118,1,1,10,386,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,118,1,1,11,387,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
21,116,1,1,12,388,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,116,37,8,13,389,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,116,1,1,14,390,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,116,1,1,15,391,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,122,37,8,0,392,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,122,1,1,1,393,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
27,122,1,1,2,394,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,122,1,1,3,395,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,120,37,8,4,396,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,120,1,1,5,397,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,120,1,1,7,398,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,118,37,8,8,399,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,118,1,1,9,400,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
27,118,1,1,10,401,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,118,1,1,11,402,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,116,1,1,12,403,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,116,1,1,13,404,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
27,116,1,1,14,405,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,116,1,1,15,406,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,122,1,1,0,407,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,122,37,8,1,408,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,122,1,1,2,409,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,122,1,1,3,410,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,120,1,1,4,411,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,120,1,1,5,412,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,120,1,1,6,413,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,120,1,1,7,414,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,118,1,1,8,415,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,118,1,1,9,416,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,118,1,1,10,417,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,118,1,1,11,418,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,116,1,1,12,419,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,116,1,1,13,420,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,116,1,1,14,421,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,116,1,1,15,422,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,122,1,1,0,423,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,122,37,8,1,424,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,122,1,1,2,425,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,122,1,1,3,426,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,120,1,1,4,427,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,120,1,1,5,428,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,120,1,1,6,429,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,118,1,1,8,430,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,118,1,1,9,431,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,118,1,1,10,432,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,118,1,1,11,433,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,116,1,1,12,434,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,116,1,1,13,435,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,116,1,1,14,436,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,116,1,1,15,437,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,122,1,1,0,438,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,122,1,1,1,439,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,122,37,8,2,440,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,122,1,1,3,441,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,120,1,1,4,442,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,120,1,1,5,443,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,120,1,1,6,444,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,120,1,1,7,445,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,118,1,1,8,446,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,118,1,1,9,447,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,118,1,1,10,448,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,118,1,1,11,449,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,116,1,1,12,450,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,116,1,1,13,451,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,116,1,1,14,452,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,116,1,1,15,453,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,122,1,1,0,454,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,122,1,1,1,455,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,122,1,1,2,456,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,122,1,1,3,457,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,120,1,1,4,458,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,120,37,8,5,459,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,120,1,1,6,460,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,120,37,8,7,461,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,118,1,1,8,462,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,118,1,1,9,463,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,118,37,8,10,464,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,118,1,1,11,465,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,116,1,1,12,466,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,116,1,1,13,467,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,116,1,1,14,468,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,116,1,1,15,469,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
45,122,1,1,0,470,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,122,1,1,1,471,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,122,1,1,2,472,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,122,37,8,3,473,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,120,1,1,5,474,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,120,1,1,6,475,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,120,1,1,7,476,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
45,118,1,1,8,477,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,118,1,1,9,478,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,118,1,1,10,479,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,118,1,1,11,480,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
45,116,1,1,12,481,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,116,1,1,13,482,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,116,1,1,14,483,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,116,1,1,15,484,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,122,37,8,0,485,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,122,37,8,1,486,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,122,1,1,2,487,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,122,1,1,3,488,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,120,1,1,4,489,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,120,1,1,5,490,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,120,1,1,6,491,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,120,1,1,7,492,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,118,1,1,8,493,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,118,1,1,9,494,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,118,37,8,10,495,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,118,1,1,11,496,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,116,1,1,12,497,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,116,1,1,13,498,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,116,1,1,14,499,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,116,1,1,15,500,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,122,1,1,0,501,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
54,122,37,8,1,502,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,122,37,8,2,503,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,122,1,1,3,504,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,120,37,8,4,505,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,120,37,8,6,506,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,120,1,1,7,507,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,118,1,1,8,508,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
54,118,37,8,9,509,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,118,1,1,10,510,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,118,37,8,11,511,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,116,1,1,12,512,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
54,116,1,1,13,513,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,116,1,1,14,514,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,116,1,1,15,515,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,122,1,1,0,516,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,122,37,8,1,517,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,122,1,1,2,518,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
60,122,1,1,3,519,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,120,37,8,4,520,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,120,1,1,5,521,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,120,1,1,6,522,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
60,120,37,8,7,523,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,118,37,8,8,524,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,118,1,1,9,525,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,118,1,1,10,526,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
60,118,1,1,11,527,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,116,1,1,12,528,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,116,1,1,13,529,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,116,1,1,14,530,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
60,116,1,1,15,531,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
61,122,37,8,0,532,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
62,122,37,8,1,533,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
63,122,1,1,2,534,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
61,120,1,1,4,535,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
62,120,1,1,5,536,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
64,120,37,8,7,537,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
61,118,1,1,8,538,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
62,118,1,1,9,539,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
63,118,37,8,10,540,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
64,118,1,1,11,541,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
61,116,1,1,12,542,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
62,116,37,8,13,543,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
63,116,37,8,14,544,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
64,116,37,8,15,545,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
65,120,1,1,4,546,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
65,118,1,1,8,547,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
66,118,37,8,9,548,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
67,118,1,1,10,549,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
65,116,1,1,12,550,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
66,116,1,1,13,551,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
67,116,37,8,14,552,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
68,116,1,1,15,553,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,116,1,1,12,554,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
73,111,83,8,8,555,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
73,109,1,1,12,556,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
74,109,37,8,13,557,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,115,1,1,0,558,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,115,1,1,1,559,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,113,37,8,4,560,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,113,37,8,5,561,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
71,113,1,1,6,562,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,111,37,8,8,563,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,111,1,1,9,564,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
71,111,1,1,10,565,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
72,111,37,8,11,566,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,109,1,1,12,567,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,109,37,8,13,568,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
71,109,1,1,14,569,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
72,109,1,1,15,570,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
65,115,1,1,0,571,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
66,115,1,1,1,572,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
67,115,37,8,2,573,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
68,115,1,1,3,574,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
65,113,1,1,4,575,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
66,113,1,1,5,576,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
65,111,1,1,8,577,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
